path_id	project_id	project_number	skill
512	0	5	Produire un rapport d'exécution de tests
512	0	5	Mettre en œuvre des tests d'intégration
512	0	6	Mettre à jour le DOM en utilisant JavaScript
512	0	6	Créer l'interface frontend d'une application
512	0	6	Assurer la cohérence graphique d'un site web
512	0	6	Respecter les bonnes pratiques de développement HTML et CSS
512	0	7	Produire une documentation technique et fonctionnelle de l’application
512	0	7	Intégrer des wireframes dans un processus design
512	0	8	Mettre en place un backlog
512	0	8	Implémenter des améliorations en continu
512	0	8	Définir un backlog
512	0	8	Compléter une suite de tests unitaires et d’intégration afin de prendre en compte les modifications apportées
512	0	9	Optimiser l'utilisation des ressources backend
512	0	9	Implémenter les améliorations demandées par le client
512	0	10	Définir le modèle de sécurité d'une application Apex
512	0	10	Concevoir l'architecture technique d'une application Apex
512	0	10	Concevoir le modèle de données d'une application Apex
512	0	10	Implémenter le modèle de données d'une application Apex
512	0	11	Sélectionner une solution technique adaptée
512	0	11	Respecter les standards de développement Salesforce
512	0	11	Développer un backend Apex
512	0	12	Communiquer avec un service web
512	0	12	Déployer une application Salesforce avec Heroku
513	0	1	Intégrer la maquette d'une page web en HTML et CSS
513	0	1	Sélectionner des sources d’information pertinentes pour un ensemble de technologies
513	0	1	Définir une stratégie d'apprentissage
513	0	1	Définir son projet professionnel
513	0	1	Mettre en place un tableau de bord de veille technologique
513	0	2	Comprendre le langage de programmation Java
513	0	2	Construire un projet de code collaboratif
513	0	3	Analyser un cahier des charges
513	0	3	Sélectionner une solution technique adaptée
513	0	3	Rédiger les spécifications détaillées d'un projet
513	0	3	Lister les fonctionnalités demandées par un client
513	0	4	Mettre en œuvre des tests unitaires
513	0	4	Fournir des patchs correctifs lorsque le rapport de l’exécution des tests le suggère
513	0	4	Produire un rapport d'exécution de tests
513	0	4	Mettre en œuvre des tests d'intégration
513	0	5	Développer une application proposant les fonctionnalités attendues par le client
513	0	5	Respecter les bonnes pratiques de développement en vigueur
513	0	5	Sélectionner les langages de programmation adaptés pour le développement de l’application
513	0	6	Réaliser un schéma de conception de la base de données de l’application
513	0	6	Construire une application web java avec le pattern repository
513	0	6	Concevoir l'architecture technique d'une application à l'aide de diagramme UML
513	0	6	Implémenter un schéma de données dans une base relationnelle
513	0	7	Implémenter une API en utilisant les bonnes pratiques de développement
513	0	8	Corriger des dysfonctionnements signalés par le client sur l’application
513	0	8	Configurer un environnement de déploiement pour gérer le cycle de vie d'une application
513	0	8	Apporter des améliorations de fonctionnalités demandées par le client
513	0	8	Compléter une suite de tests unitaires et d’intégration afin de prendre en compte les modifications apportées
513	0	8	Produire une documentation technique et fonctionnelle de l’application
513	0	9	Créer un microservice pour une application
513	0	9	Utiliser des bases de données NoSQL
513	0	9	Implémenter une méthodologie agile pour gérer votre projet de code
516	0	1	Définir le cadre de votre formation
516	0	1	Mettre en place un tableau de bord de veille technologique
516	0	2	Intégrer du contenu conformément à une maquette
516	0	2	Implémenter une interface responsive
516	0	3	Utiliser un système de gestion de versions pour le suivi du projet et son hébergement
516	0	3	Mettre en place son environnement Front-End
516	0	3	Assurer la cohérence graphique d'un site web
516	0	3	Mettre en place une structure de navigation pour un site web
516	0	3	Mettre en œuvre des effets CSS graphiques avancés
516	0	4	Programmer en JavaScript
516	0	5	Écrire la syntaxe HTML, CSS et JavaScript
516	0	6	Gérer les évènements d'un site avec JavaScript
516	0	6	Assurer l'accessibilité d'un site web
516	0	6	Ecrire du code JavaScript maintenable
516	0	6	Développer une application web modulaire avec des design patterns
516	0	7	Développer un algorithme pour résoudre un problème
516	0	7	Analyser un problème informatique
516	0	8	Écrire la syntaxe JavaScript en utilisant un paradigme de programmation
516	0	9	Ecrire des tests d'intégration avec JavaScript
516	0	9	Rédiger un plan de test end-to-end manuel
516	0	9	Débugger une application web avec le Chrome Debugger
516	0	9	Ecrire des tests unitaires avec JavaScript
516	0	10	Modéliser une solution technique pour un client
516	0	10	Identifier les besoins de l'application à partir d'un cahier des charges
516	0	10	Créer une maquette pour un client
516	0	10	Contribuer à un projet en utilisant une méthodologie agile
516	0	11	Créer des composants avec React
516	0	11	Initialiser une application web avec un framework
516	0	11	Développer les routes d'une application web avec React Router
516	0	12	Produire de la documentation technique pour une application
516	0	12	Interagir avec un service Web
516	0	12	Développer des éléments graphiques avancés à l'aide de bibliothèques JavaScript
516	0	12	Assurer la qualité des données d'une application
516	0	13	Implémenter un gestionnaire d'état dans une application React
516	0	13	S'authentifier à une API
516	0	13	Modéliser une API
516	0	13	Intéragir avec une API
516	0	14	Refondre une application pour réduire la dette technique
516	0	14	Programmer en JavaScript avec la programmation fonctionnelle
516	0	14	Déployer une application front-end
516	0	14	Analyser la performance d'une application web
518	0	1	Définir le cadre de votre formation
518	0	2	Appliquer les bases de la programmation en Python
518	0	2	Utiliser le contrôle de version avec Git et GitHub
518	0	2	Gérer les données à l'aide du processus ETL
518	0	3	Définir les exigences fonctionnelles de l’application à partir du besoin client
518	0	3	Gérer un projet avec les méthodologies agiles
518	0	3	Prototyper une solution technique pour un client avec les modèles de domaine et maquettes
518	0	4	Structurer le code d'un programme Python en utilisant un design pattern
518	0	4	Écrire un code Python robuste en utilisant la PEP 8
518	0	4	Utiliser la programmation orientée objet pour développer un programme Python
518	0	5	Vous appliquerez des compétences préalablement validées à un contexte de test technique.
518	0	6	Interagir avec une API REST
518	0	6	Développer la partie Front-End d’une application avec HTML, CSS et JavaScript
518	0	7	Développer un algorithme pour résoudre un problème
518	0	7	Déconstruire un problème
518	0	8	Vous appliquerez des compétences préalablement validées à un contexte de test technique.
518	0	9	Utiliser le rendu côté serveur dans Django
518	0	9	Développer une application web en utilisant Django
518	0	10	Créer une API RESTful avec Django REST
518	0	10	Documenter une application
518	0	10	Sécuriser une API afin qu'elle respecte les normes OWASP et RGPD
518	0	11	Gérer les erreurs et les exceptions en Python
518	0	11	Configurer un environnement Python
518	0	11	Debugger le code d’une application Python
518	0	11	Implémentez une suite de tests Python
518	0	12	Mettre en œuvre une base de données sécurisée avec Django ORM et PostgreSQL
518	0	12	Élaborer l'architecture d'une base de données relationnelle
518	0	13	Appliquer une architecture modulaire dans une application Python
518	0	13	Gérer la production de code en utilisant la méthodologie CI/CD avec CircleCI
518	0	13	Refactoriser une application pour réduire la dette technique
518	0	13	Déployer une application en utilisant Heroku
518	0	13	Mettre en place un système de contrôle des codes en utilisant Sentry
533	0	1	Définir le cadre de votre formation
533	0	2	Gérer le versionnage de code avec Git et GitHub
533	0	2	Développer le front-end d'un programme en utilisant du code Angular maintenable
533	0	3	Développer le back-end d’un programme en utilisant du code Java maintenable
533	0	4	Réaliser une veille technologique front-end et back-end liée à Angular et Java
533	0	4	Choisir les outils adaptés à un projet de développement
533	0	4	Définir un paradigme de programmation adapté à un projet
533	0	5	Rédiger des tests automatiques pour le code en front-end
533	0	5	Rédiger des tests automatiques pour le code en back-end
533	0	6	Intégrer le front-end et le back-end d'un programme en utilisant une API
533	0	6	Valider une documentation des outils de développement choisis dans le contexte d'un projet
533	0	7	Faire le point d'étape de votre formation
533	0	8	Mobiliser les techniques d’identification des besoins pour définir les exigences client
533	0	8	Rédiger les spécifications techniques pour une application réussie
533	0	8	Justifier la conception d'une application
533	0	8	Réaliser un audit des fonctionnalités et de l’architecture d’une application existante
533	0	9	Estimer de la charge de travail d'un projet
533	0	9	Confirmer une solution grâce aux échanges avec le client
533	0	9	Anticiper les risques potentiels d’un projet
533	0	9	Confirmer la rentabilité et la faisabilité d’un projet en définissant un budget
533	0	10	Gérer l’intégration et la livraison continues d’un projet existant
533	0	10	Garantir un produit de qualité en automatisant la compilation et les tests
533	0	11	Adresser les besoins de compétence d'une équipe technique avec un plan de formation
533	0	11	Superviser l’exécution d’un projet par une équipe
533	0	11	Définir la répartition des tâches au sein d’une équipe pour mener à bien un projet
533	0	11	Planifier un projet en utilisant une méthodologie agile
533	0	12	Élaborer un plan de test pour garantir la qualité et la sécurité des opérations
533	0	12	Créer un plan de sauvegarde des données
533	0	13	Valider une solution technique avec les parties prenantes
533	0	13	Concevoir l’architecture et les composants logiciels d’une application
533	0	13	Structurer une base de données pour une utilisation optimale par des applications externes
749	0	1	Définir le cadre de votre formation
749	0	2	Extraire les besoins d'un projet depuis un brief business ou de réunions avec les clients
749	0	2	Communiquer les guidelines du scope fonctionnel d'un projet aux parties prenantes
749	0	3	Recenser les risques techniques et les limitations d'un projet
749	0	3	Proposer une première stack technologique pour une application
749	0	3	Justifier la valeur et la faisabilité d'un project technique
749	0	3	Évaluer la pertinence des architectures d'une entreprise par rapport aux besoins business
749	0	3	Répertorier les technologies et fonctionnalités d'une infrastructure existante
749	0	4	Surveiller le marché pour proposer des solutions architecturales optimisées
749	0	4	Évaluer la pertinence des architectures d'une entreprise par rapport aux besoins business
749	0	4	Recommander des produits et services pour supporter des conceptions architecturales
749	0	5	Concevoir des systèmes maintenables pour des plateformes web, cloud, ou mobile.
749	0	5	Elaborer des modèles, principes et normes d'architecture
749	0	5	Définir la structure, le comportement et les interactions d'une application
749	0	6	Concevoir la représentation architecturale d'entreprise avec des techniques standards
749	0	6	Analyser l'impact d'une dette technique existante sur la portée d'un nouveau projet
749	0	7	Recommander une roadmap optimale
749	0	7	S'assurer de la sécurité et de la stabilité opérationnelle avec un plan d'implémentation
749	0	8	Définir des solutions systèmes logiques et physiques via une documentation d'architecture
749	0	8	Définir des tests orientés business pour satisfaire les demandes du client
749	0	8	Justifier des choix de solutions architecturales
749	0	9	Implémenter un référentiel de gouvernance d'architecture
749	0	9	Implémenter des stratégies de mitigation de risques associés à l'architecture
749	0	9	Assurer l'implémentation de spécifications fonctionnelles requises dans l'architecture
749	0	10	Assurer l'amélioration continue des pratiques de code
749	0	10	Assister l'équipe de développement pour implémenter l'architecture dans les temps
749	0	10	Coordonner les ressources de l'équipe de développement grâce aux compétences requises
749	0	10	Déterminer les tâches de développement nécessaires et répartissez-les dans l'équipe
749	0	11	Implémenter et tester un POC pour valider les choix techniques avec les parties prenantes
749	0	11	Assurer la conformité des livrables avec les demandes produit
749	0	11	Assurer l'amélioration continue pendant l'implémentation
749	0	12	Justifier les décisions de compromis entre plusieurs demandes business
749	0	12	Adapter une solution d'architecture en fonction des nouvelles contraintes
702	0	1	Définir le cadre de votre formation
702	0	2	Sélectionner des sources d’information pertinentes
702	0	2	Mettre en place un système de veille
702	0	3	Concevoir des documents et supports adaptés à une gestion de projet Agile
702	0	3	Déterminer les fonctionnalités d'un produit digital
702	0	3	Cadrer un projet selon la méthodologie Scrum
702	0	4	Entretenir un product backlog
702	0	4	Identifier les prestataires externes adéquats à un projet
702	0	4	Assurer un management adapté à la variété des profils de son équipe
702	0	5	Planifier les releases des sprints à venir
702	0	5	Présenter un incrément produit à des parties prenantes
702	0	5	Mettre à jour un Sprint Board
702	0	6	Analyser la qualité de l'UX sur une interface
702	0	6	Évaluer la performance d'un produit digital
702	0	6	Concevoir des wireframes
702	0	7	Concevoir des supports de communication internes et externes
702	0	7	Élaborer une stratégie digitale pour le lancement d’un produit
702	0	8	Évaluer la désirabilité d’un produit pour des utilisateurs
702	0	8	Élaborer un prototype produit fonctionnel
702	0	9	Évaluer la viabilité économique d'un produit
702	0	9	Analyser la faisabilité technique d'un produit
702	0	10	Définir des indicateurs clés de performance
702	0	10	Déterminer les ressources nécessaires à un projet en méthodologie en cascade
702	0	11	Faire adhérer des parties prenantes à une vision produit
702	0	11	Fixer des objectifs individuels et collectifs SMART
702	0	11	Gérer un projet avec des contraintes temporelles et financières
702	0	12	Définir la stratégie produit d'une organisation
702	0	12	Présenter une stratégie produit à des parties prenantes
755	0	1	Définir le cadre de votre formation
755	0	2	Créer un site web à partir d'un cahier des charges
755	0	2	Justifier le choix des technologies pour répondre aux besoins clients
755	0	3	Auditer la performance d'un site web
755	0	4	Assurer la cohérence éditoriale d'un projet digital
755	0	5	Réaliser une étude du marché cible
755	0	5	Assurer une veille collective et individuelle
755	0	5	Définir une stratégie digitale
755	0	6	Piloter un projet digital avec une méthodologie Agile
755	0	6	Améliorer la performance d'une équipe
755	0	7	Spécifier les choix technologiques d'un projet digital
755	0	8	Concevoir un produit digital en cohérence avec les pratiques UX/UI et les besoins client
755	0	9	Mesurer la performance d'un produit digital
755	0	9	Documenter un projet digital en vue de sa livraison et son évolution
755	0	9	Interpréter des données analytiques
755	0	10	Cadrer une équipe projet
755	0	10	Déterminer les ressources [humaines, matérielles, temporelles et financières] nécessaires
755	0	10	Formaliser des spécifications fonctionnelles
755	0	10	Mettre en place une méthodologie de gestion de projet adaptée aux besoins
755	0	10	Défendre une proposition commerciale
711	0	1	Définir le cadre de votre formation
711	0	2	Déterminer la stratégie éditoriale de marque
711	0	2	Élaborer un calendrier de diffusion
711	0	2	Formaliser un plan de communication en plan d'action
711	0	2	Concevoir une stratégie marketing à partir d'une analyse de marque
711	0	3	Assister ses collaborateurs dans leur montée en compétences
711	0	3	Travailler en relation avec un réseau de prestataires
711	0	3	Allouer les moyens financiers nécessaires à la mise en place d'un plan d'action
711	0	3	Déterminer une stratégie de communication en interne
711	0	3	Rassembler une équipe autour d'un projet
711	0	3	Déterminer les indicateurs de succès de campagne
711	0	3	Réaliser un plan d'action opérationnel
711	0	4	Mettre en place une campagne de communication de lancement de marque
711	0	4	Étudier l'évolution d'une marque et analyser les données collectées
711	0	4	Développer une plateforme de marque en accord avec l'évolution d'un produit ou service
711	0	4	Définir le positionnement d'une marque et créer un design différenciant
711	0	5	Réaliser une étude de marché
711	0	5	Définir le positionnement d'une marque et créer un design différenciant
711	0	6	Élaborer une stratégie de SEO
711	0	6	Réaliser la segmentation de son marché-cible pour nourrir sa stratégie
711	0	6	Déterminer les principes d'animation de sa relation client en ligne
711	0	6	Mettre en place une stratégie adaptée à des objectifs d'acquisition
711	0	7	Composer une équipe projet
711	0	7	Répartir des tâches entre différents membres d'une équipe
711	0	7	Animer des réunions
711	0	8	Définir une stratégie de valorisation des données utilisateurs
711	0	8	Proposer la mise en place de la stratégie d’acquisition des données
711	0	8	Analyser des données utilisateurs pour enrichir la prise de décision
711	0	9	Organiser le développement de la communication d'une entreprise
711	0	9	Définir une méthode de conduite de projet et l'équipe associée
711	0	10	Réaliser un audit marketing et communication
711	0	10	Préparer un rapport d'audit pour un comité de direction
336	0	1	Définir le cadre de votre formation
336	0	2	Mettre en place un système de veille stratégique et concurrentielle
336	0	2	Élaborer une charte éditoriale incluant des principes graphiques
336	0	2	Conduire une analyse comparative des réseaux sociaux de la concurrence
336	0	2	Élaborer une charte de modération sur les réseaux sociaux
336	0	2	Créer une page ou un compte respectant les bonnes pratiques d'un réseau social concerné
336	0	3	Diffuser des publications sur différents réseaux sociaux
336	0	3	Planifier des actions d'animation dans un calendrier de diffusion
336	0	3	Créer du contenu texte sur les réseaux sociaux en respectant une charte éditoriale
336	0	3	Créer des visuels standards sur les réseaux sociaux en respectant les chartes éditoriale
336	0	4	Créer des visuels dynamiques sur les réseaux sociaux en respectant les chartes éditoriale
336	0	4	Créer du contenu audio sur les réseaux sociaux en respectant une charte éditoriale
336	0	4	Réaliser un brief créatif à destination d'un prestataire
336	0	5	Modérer des échanges sur un réseau social
336	0	5	Utiliser du contenu généré par des utilisateurs
336	0	5	Gérer une situation de crise sur un réseau social
336	0	6	Retransmettre un événement en temps réel sur les réseaux sociaux
336	0	6	Organiser un événement communautaire via les réseaux sociaux
336	0	6	Construire une stratégie social media visant à améliorer l'impact des publications
336	0	7	Définir les objectifs et cibles d'une campagne publicitaire sur les réseaux sociaux
336	0	7	Établir le budget d'une campagne social media
336	0	7	Définir un plan d'action sur les réseaux sociaux en fonction d'objectifs stratégiques
336	0	7	Mettre en oeuvre une campagne publicitaire sur les réseaux sociaux
336	0	7	Mesurer la performance d'une campagne sur les réseaux sociaux
336	0	8	Identifier des relais d'influence sur les réseaux sociaux
336	0	8	Gérer la collaboration avec des influenceurs
336	0	8	Analyser l'e-réputation d'une organisation
336	0	8	Cadrer une mission avec des influenceurs dans le cadre de campagnes
746	0	1	Définir le cadre de votre formation
746	0	2	Mettre en place un système de veille sur les tendances du marché étudié
746	0	2	Conduire une étude de marché
746	0	2	Utiliser des modèles marketing et un argumentaire construit pour soutenir ses propositions
746	0	3	Définir la stratégie éditoriale de marque
746	0	3	Optimiser les contenus marketing en lien avec la problématique de marque
746	0	3	Créer de la cohérence dans le discours de marque
746	0	4	Améliorer le référencement de support de communication en ligne
746	0	4	Gérer une situation de crise sur un réseau social
746	0	4	Animer une communauté sur un réseau social
746	0	4	Evaluer la notoriété de marque
746	0	4	Utiliser du contenu généré par des utilisateurs (UGC)
746	0	5	Contribuer à la réalisation d'actions de communication
746	0	5	Elaborer le plan de communication autour d'un projet de lancement
746	0	6	Elaborer une stratégie SEO pour une campagne marketing
746	0	6	Allouer des moyens financier à un projet d'acquisition
746	0	6	Définir les objectifs d'acquisition d'une marque
746	0	6	Définir les indicateurs de performance d'une campagne
746	0	7	Superviser une équipe pour atteindre un objectif commun
746	0	7	Suivre l'impact des actions marketing mises en place
746	0	7	Planifier le travail à produire pour réaliser un projet
746	0	7	Etablir un cahier des charges pour la mise en oeuvre d'un plan d'action
746	0	7	Définir les moyens nécessaires à la réalisation d'actions marketing
746	0	7	Constituer l'équipe adaptée pour réaliser un projet
708	0	1	Définir le cadre de votre formation
708	0	2	Mettre en place une veille pour rester à jour dans ses pratiques pédagogiques
708	0	2	Documenter et partager ses expériences pour développer sa communauté d'apprentissage
708	0	3	Communiquer de façon professionnelle
708	0	3	Améliorer les supports de formation
708	0	3	Identifier les bonnes pratiques d’animation
708	0	3	Améliorer les méthodes d’évaluation de compétences
708	0	4	Mettre en place et optimiser un environnement numérique et/ou physique de travail
708	0	5	Planifier un projet pédagogique en évaluant les ressources nécessaires
708	0	5	Adapter la formation au cadre réglementaire de financement de la formation professionnelle
708	0	5	Modéliser une expérience d'apprentissage en utilisant les méthodes et modalités adaptées
708	0	5	Rédiger des éléments de communication en développant un argumentaire commercial adapté
708	0	6	Définir des objectifs pédagogiques sous forme de compétences à acquérir
708	0	6	Analyser le secteur d'activité & le public-cible pour répondre aux besoins réels du métier
708	0	6	Mener une étude comparative des formations dans le domaine enseigné
708	0	6	Créer la maquette pédagogique d'un programme de formation découpée en blocs
708	0	7	Renseigner le bilan pédagogique et financier d'une formation
708	0	7	Exploiter des données d'apprentissage pour améliorer une formation en continu
708	0	7	Analyser des données d'apprentissage pour évaluer l'atteinte des objectifs pédagogiques
708	0	7	Collecter des données qualitatives et quantitatives d'apprentissage en continu
708	0	7	Évaluer régulièrement la satisfaction des différents acteurs de la formation
708	0	8	Former les professeurs aux outils et méthodes utilisés par l'organisme de formation
708	0	8	Évaluer la performance d'une équipe d'intervenants
708	0	8	Organiser et animer un comité de pilotage
708	0	8	Recruter des intervenants pour animer un dispositif de formation
708	0	8	Communiquer efficacement la ligne pédagogique de l'établissement
709	0	1	Définir le cadre de votre formation
709	0	2	Identifier les rôles et missions du formateur
709	0	2	Autoévaluer son niveau de compétences associées au poste de formateur
709	0	3	Mener une veille pédagogique continue
709	0	3	Contribuer au développement de sa communauté d'apprentissage
709	0	4	Définir les objectifs pédagogiques et le rythme de la séance
709	0	4	Construire les évaluations permettant de mesurer l'atteinte des objectifs pédagogiques
709	0	4	Créer des activités, supports et exercices pédagogiques adaptés
709	0	4	Interpréter et employer un guide pédagogique pour préparer une séance
709	0	5	Élaborer les documents de cadrage d'une séquence pédagogique
709	0	5	Définir les objectifs pédagogiques, prérequis et préacquis d'une séquence pédagogique
709	0	5	Soutenir et défendre une proposition de séquence pédagogique
709	0	5	Sélectionner les méthodes pédagogiques adaptées
709	0	5	Positionner et intégrer une séquence pédagogique au sein d'un dispositif pédagogique
709	0	6	Formuler des retours actionnables de manière bienveillante
709	0	6	Mettre en place une évaluation formative
709	0	6	Mettre en place une pédagogie inversée
709	0	7	Évaluer la satisfaction des parties prenantes de la formation
709	0	7	Conduire des actions correctives tout au long de la formation
709	0	7	Analyser des données d'apprentissage qualitatives et quantitatives
709	0	8	Adapter le matériel pédagogique aux apprenants et au contexte
709	0	9	Analyser un public d'apprenants pour adapter une séquence pédagogique
709	0	9	Analyser un dispositif pédagogique
709	0	10	Favoriser un comportement d'échange et de bienveillance dans l'espace pédagogique
709	0	10	Animer ou co-animer une activité pédagogique
143	0	1	Définir le cadre de votre formation
143	0	2	Se positionner avec la bonne distance par rapport à une personne accompagnée
143	0	2	Appliquer une déontologie dans sa pratique de conseil
143	0	2	Déterminer les compétences clés du métier de CEP
143	0	3	Utiliser des outils de pilotage pour suivre des dossiers d’accompagnement
143	0	4	Réaliser une veille du marché de l'emploi sur un secteur ou un territoire
143	0	4	Participer activement à une communauté d'échanges de pratiques
143	0	4	Développer un réseau de partenaires locaux
143	0	5	Réaliser un diagnostic de la situation professionnelle d'une personne accompagnée
143	0	5	Mobiliser des techniques de conduite d'entretien d'accompagnement
143	0	5	Favoriser l'adhésion au projet et l'autonomie d'une personne accompagnée
143	0	5	Établir un cadre relationnel neutre, bienveillant et confidentiel
143	0	5	Établir l'action à conduire en fonction de la demande et des contraintes
143	0	5	Orienter une personne accompagnée vers les interlocuteurs et dispositifs adéquats
143	0	6	Identifier les leviers de motivation d'une personne accompagnée
143	0	6	Évaluer les compétences et expériences d'une personne accompagnée
143	0	7	Favoriser l'insertion professionnelle en mobilisant des outils de recherche d'emploi
143	0	8	Inscrire un projet d'évolution professionnelle dans une réalité et un environnement donné
143	0	8	Rédiger des bilans d'accompagnement
143	0	8	Réaliser un plan de formation et de financement pour une personne accompagnée
143	0	9	Concevoir des ateliers d'évolution professionnelle en présentiel ou en ligne
143	0	9	Prendre la parole en public sur son domaine d'expertise
143	0	9	Animer des ateliers d'évolution professionnelle en présentiel ou en ligne
143	0	10	Aider à lever les situations de blocage des personnes accompagnées
143	0	10	Identifier les limites de son intervention pour solliciter les experts adéquats
143	0	10	Gérer les situations conflictuelles et les comportements inadaptés de bénéficiaires
143	0	10	Proposer des outils clé en main lorsque la personne accompagnée est peu autonome
561	0	1	Définir son projet professionnel
561	0	2	Décrire un processus de formation
561	0	2	Identifier les dispositifs réglementaires et de financement de formation
561	0	3	Définir des critères de choix et de priorisation
561	0	3	Préparer et diffuser les documents
561	0	3	Elaborer des tableaux de bords de suivi
561	0	3	Organiser et structurer les données
561	0	3	Recenser les besoins de formation
561	0	3	Administrer la mise en œuvre des actions de formation dans le respect des contraintes
561	0	3	Consolider les données relatives à la formation des collaborateurs
561	0	3	Traduire les besoins de formation
561	0	3	Construire la communication autour des projets et dispositifs formation
561	0	4	Comprendre les enjeux et projets de l’entreprise et l’intérêt d’un accord GPEC
561	0	4	Sécuriser les parcours professionnels des collaborateurs
561	0	4	Comprendre l’actualité et les évolutions de l’entreprise, du secteur
561	0	4	Construire une relation de partenariat avec le management, les IRP et la direction
561	0	5	Mettre en place une démarche de transfert des savoir-faire
561	0	5	Réaliser un bilan quantitatif des effectifs
561	0	5	Repérer et déployer les dispositifs de validation de compétences
561	0	5	Élaborer un référentiel métier
561	0	5	Conduire un diagnostic compétences
561	0	6	Utiliser les modalités de formation adéquates
561	0	6	Maîtriser les techniques d’animation pour gérer un groupe en face à face
561	0	6	Concevoir des actions et ressources pédagogiques
561	0	6	Adapter sa pédagogie aux objectifs et aux publics visés
561	0	7	Maîtriser les règles des processus d’achat et appels d’offres
561	0	7	Identifier le marché de la formation
561	0	7	Formuler les objectifs attendus de la formation
561	0	7	Formaliser un scénario de formation
561	0	7	Définir des indicateurs de résultat
561	0	7	Définir des critères de sélection d'un prestataire
561	0	7	Choisir un organisme de formation à partir de critères de sélection
561	0	7	Rechercher des modalités pédagogiques innovantes dans le cadre d’une veille
561	0	7	Proposer des dispositifs de professionnalisation
561	0	7	Négocier les conditions d'achat d'un prestataire de formation
561	0	8	Organiser le suivi et la complétion des certifications
561	0	8	Piloter la collecte des résultats
561	0	8	Analyser les résultats des enquêtes
561	0	8	Identifier les critères de satisfaction
561	0	8	Mesurer la transposition des acquis
561	0	8	Concevoir et formaliser les grilles de recueil de satisfaction
561	0	8	Identifier les indicateurs pertinents pour construire le tableau de bord de suivi
561	0	8	Définir les plans d’action dans une démarche d’amélioration continue
561	0	8	Choisir et mettre en œuvre le système d’évaluation
561	0	8	Identifier les démarches de certification
561	0	8	Organiser/collecter les évaluations
561	0	8	Définir les conditions de mise en œuvre pour garantir les acquis
561	0	8	Corréler les impacts et les coûts pour déterminer le ROI
561	0	8	Définir avec les prestataires les critères de réussite
561	0	8	Définir et mettre en place des indicateurs permettant d’évaluer le ROI
561	0	9	Encadrer une équipe
561	0	9	Conduire un projet et accompagner le changement
561	0	9	Gérer le budget du service et/ou des projets
561	0	9	Développer son réseau professionnel
561	0	9	Evaluer la performance de son service/son action
640	0	1	Définir le cadre de votre formation
640	0	2	Construire des graphiques et visualisations simples adaptés au besoin
640	0	3	Synthétiser les résultats et les enseignements obtenus à l’issue du projet
640	0	3	Analyser un besoin afin d'en déduire les indicateurs et visualisations les plus pertinents
640	0	3	Créer un tableau de bord répondant à des questions analytiques
640	0	4	Collecter des données conformément à la politique de sécurité des données de l’entreprise
640	0	4	Améliorer la résilience d'une supply chain face au changement climatique
640	0	4	Consolider une base de données à partir de données provenant de différentes systèmes
640	0	4	Identifier le périmètre des données nécessaires pour répondre à une problématique métier
640	0	5	Effectuer des requêtes SQL pour répondre à une problématique métier
640	0	5	Documenter la signification fonctionnelle des champs d’une base de données
640	0	5	Charger des données dans une base de données
640	0	5	Améliorer la résilience d'une supply chain face au changement climatique
640	0	6	Synthétiser les incohérences résolues et restantes afin de créer un plan d'action
640	0	6	Réaliser des analyses univariées afin de valider la qualité globale des données
640	0	6	Traiter les problèmes de qualité de données
640	0	6	Identifier les problèmes de qualité des données afin de les corriger avant une analyse
640	0	7	Réviser une solution précedemment réalisée en étant à l'écoute de retours et critiques
640	0	7	Former des acteurs opérationnels de la supply chain à l'utilisation d'un outil
640	0	7	Construire un outil de simulation de scénarios afin d'aider à prendre des décisions
640	0	8	Réaliser une analyse bivariée sur un jeu de données issues de la supply chain
640	0	8	Appliquer un test statistique sur un jeu de données issues de la supply chain
640	0	8	Construire des graphiques et visualisations avancés adaptés au besoin
640	0	9	Effectuer des requêtes avancées afin de répondre à une problématique métier
640	0	10	Réaliser une analyse multivariée sur un jeu de données issues de la supply chain
640	0	10	Analyser des séries temporelles afin de caractériser les tendances et saisonnalités
640	0	11	Réaliser une régression linéaire afin de réaliser des estimations ou prédictions
640	0	11	Construire un modèle de prévision de séries temporelles
640	0	11	Réaliser un clustering afin de mettre en évidence les similarités dans un jeu de données
395	0	1	Définir le cadre de votre formation
395	0	2	Assembler un poste sécurisé répondant aux besoins utilisateurs
395	0	2	Intégrer un poste sécurisé sur un réseau local
395	0	2	Installer un système d'exploitation client
395	0	3	Installer du matériel et des périphériques sur une infrastructure d'entreprise
395	0	3	Intégrer des postes nomades et périphériques sur un réseau sécurisé
395	0	3	Configurer des logiciels d'entreprise
395	0	4	Accompagner les utilisateurs sur les outils et la sécurité informatique
395	0	4	Alimenter la base de connaissances
395	0	4	Fournir une assistance informatique en effectuant une analyse de l'incident
395	0	4	Prendre en charge les besoins des utilisateurs et des services
395	0	5	Déployer des postes de travail sur une infrastructure d'entreprise
395	0	5	Interfacer les composants physiques du parc informatique
395	0	5	Sécuriser l'accès distant à un poste Linux intégré sur le parc
395	0	6	Surveiller la disponibilité d'un serveur
395	0	6	Rédiger un rapport technique d'analyse ou de résolution de dysfonctionnement
395	0	6	Gérer l'inventaire d'un parc informatique
395	0	6	Analyser les données remontées par l'outil de supervision
395	0	7	Installer et paramétrer un système d’exploitation Serveur
395	0	7	Gérer les droits d’accès aux données dans le respect de la stratégie de sécurité
395	0	7	Automatiser des tâches de configuration du parc
